ZIP Code,ZIP Code Tabulation Area (ZCTA) Map,ZCTA UNS (/5),ZCTA UNS,Population Size,State,All-Cause Mortality,Associate Degree or Higher,Asthma,Below 200% Federal Poverty Level,Below Poverty Level,Broadband Access,Cervical,Chlamydia,Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage,Dental Visit,Diabetes,Drug Mortality,Foreign Born,Health Center Penetration,Health Center Penetration Total Population,Housing Stress,Life Expectancy,Healthy Food,Linguistic Isolation,Low Birthweight,No High School Diploma,No High School Diploma Age 25+,Vehicle Access,Non White,Obesity,Pap Smear Screening,Poor Mental Health,Poor Physical Health,Preterm Births,Preventable Hospital Stays,Single-Parent Household,Smoking,Under 5 Mortality,Unemployment,Uninsured,Violent Crime,All-Cause Mortality (Percentile),Associate Degree or Higher (Percentile),Asthma (Percentile),Below 200% Federal Poverty Level (Percentile),Below Poverty Level (Percentile),Broadband Access (Percentile),Cervical (Percentile),Chlamydia (Percentile),Diphtheria Tetanus Pertussis 3 Dose (DTP3) Coverage (Percentile),Dental Visit (Percentile),Diabetes (Percentile),Drug Mortality,Foreign Born (Percentile),Health Center Penetration (Percentile),Health Center Penetration Total Population (Percentile),Housing Stress (Percentile),Life Expectancy (Percentile),Healthy Food (Percentile),Linguistic Isolation (Percentile),Low Birthweight (Percentile),No High School Diploma (Percentile),No High School Diploma Age 25+ (Percentile),Vehicle Access,Non White (Percentile),Obesity (Percentile),Pap Smear Screening (Percentile),Poor Mental Health (Percentile),Poor Physical Health (Percentile),Preterm Births (Percentile),Preventable Hospital Stays (Percentile),Single-Parent Household (Percentile),Smoking (Percentile),Under 5 Mortality (Percentile),Unemployment (Percentile),Uninsured (Percentile),Violent Crime (Percentile),
36538,36538,20,99.15,358,AL,860.00,0.13,11.39,0.79,0.37,0.39,82.83,448.90,91.20,51.02,18.53,14.56,0,0,0,0.18,74.88,0.05,0,0.10,0.15,0.15,0.20,-0.21,44.51,73.93,18.66,16.85,0.15,2828,1.00,22.52,8.51,13.70,0.36,243.10,73.26,92.36,82.29,98.12,96.15,98.26,39.68,66.12,43.01,87.63,97.79,10.76,91.78,92.28,91.23,16.88,88.53,34.78,14.63,94.87,74.57,76.12,95.31,93.43,95.44,90.61,82.06,92.96,99.22,54.22,99.39,82.79,91.96,93.95,98.72,51.25,
36919,36919,13,65.90,1724,AL,950.00,0.16,11.80,0.37,0.21,0.57,83.50,367.04,91.20,49.50,18.90,12.66,0.13,0.41,0.15,0.14,74.67,0.13,0.80,0.10,0.25,0.27,0.04,-0.13,47.70,78.42,19.90,17.10,0.14,2986.91,0.28,24.10,8.51,4.20,0.10,128.48,87.11,88.77,89.36,66.86,83.50,95.02,30.75,56.10,43.01,90.56,98.09,6.88,49.16,31.63,25.69,6.23,89.91,68.95,45.61,94.87,92.68,93.47,53.10,90.03,98.76,62.05,90.61,93.96,97.32,61.68,71.45,89.15,91.96,48.76,71.72,21.16,
36581,36581,10,49.86,303,AL,890.00,0,11.17,0.47,0.06,0.69,85.83,448.90,91.20,53.71,18.96,14.56,0.35,0.13,0.06,0.27,74.88,0.09,0,0.10,0.06,0.06,0,0.56,45.57,81.33,17.47,14.98,0.13,2828,0,19.76,8.51,0,0,243.10,78.59,98.91,77.31,83.53,23.25,87.05,9.27,66.12,43.01,81.39,98.14,10.76,3.57,63.10,47.44,65.10,88.53,57.81,14.63,94.87,29.75,33.15,8.21,1.08,97.03,18.32,69.68,81.40,95.99,54.22,5.03,65.29,91.96,6.93,4.67,51.25,
36445,36445,15,76.22,5339,AL,850.00,0.12,11.01,0.39,0.25,0.57,81.90,661.60,91.20,57.17,15.32,18.57,0.07,0.24,0.09,0.17,75.21,0.01,0.30,0.10,0.24,0.23,0.04,-0.04,42.62,79.51,19.30,15.21,0.12,3121,0.25,21.80,8.51,11.00,0.17,492.31,70.23,92.87,73.58,71.00,88.25,94.83,52.84,86.91,43.01,70.85,89.63,20.06,76.26,47.15,37.25,13.34,86.56,8.27,35.02,94.87,91.98,89.87,51.32,83.89,90.28,44.30,87.04,83.51,93.88,68.80,65.00,78.91,91.96,90.33,88.66,85.83,
36457,36445,15,76.22,5339,AL,850.00,0.12,11.01,0.39,0.25,0.57,81.90,661.60,91.20,57.17,15.32,18.57,0.07,0.24,0.09,0.17,75.21,0.01,0.30,0.10,0.24,0.23,0.04,-0.04,42.62,79.51,19.30,15.21,0.12,3121,0.25,21.80,8.51,11.00,0.17,492.31,70.23,92.87,73.58,71.00,88.25,94.83,52.84,86.91,43.01,70.85,89.63,20.06,76.26,47.15,37.25,13.34,86.56,8.27,35.02,94.87,91.98,89.87,51.32,83.89,90.28,44.30,87.04,83.51,93.88,68.80,65.00,78.91,91.96,90.33,88.66,85.83,
36458,36445,15,76.22,5339,AL,850.00,0.12,11.01,0.39,0.25,0.57,81.90,661.60,91.20,57.17,15.32,18.57,0.07,0.24,0.09,0.17,75.21,0.01,0.30,0.10,0.24,0.23,0.04,-0.04,42.62,79.51,19.30,15.21,0.12,3121,0.25,21.80,8.51,11.00,0.17,492.31,70.23,92.87,73.58,71.00,88.25,94.83,52.84,86.91,43.01,70.85,89.63,20.06,76.26,47.15,37.25,13.34,86.56,8.27,35.02,94.87,91.98,89.87,51.32,83.89,90.28,44.30,87.04,83.51,93.88,68.80,65.00,78.91,91.96,90.33,88.66,85.83,
36251,36251,17,82.99,5263,AL,1010.00,0.25,11.58,0.42,0.19,0.70,79.96,422.80,91.20,49.96,16.35,17.75,0.10,0.04,0.02,0.16,74.73,0.03,0.40,0.10,0.18,0.19,0.10,0.04,44.14,80.18,20.94,18.03,0.12,2757,0.22,25.49,8.51,4.30,0.12,309.07,92.05,70.93,85.85,76.59,79.51,85.91,75.28,63.25,43.01,89.71,93.48,18.06,65.36,78.69,69.57,12.54,89.57,25.13,37.44,94.87,82.66,85.25,84.58,64.92,94.71,33.28,94.73,96.57,87.39,50.76,56.45,93.01,91.96,50.03,76.03,62.27,
36258,36258,13,66.90,1303,AL,1030.00,0.25,10.51,0.39,0.29,0.83,81.81,375.44,91.20,58.56,13.42,20.20,0.07,0.12,0.05,0.21,74.75,0.03,1.30,0.10,0.15,0.13,0.02,0.11,38.73,81.25,18.70,15.11,0.11,2982.63,0.08,20.81,8.51,0,0.15,217.43,93.26,70.68,56.51,70.10,92.42,54.50,53.80,57.47,43.01,66.07,77.74,25.47,74.30,63.92,52.96,32.04,89.45,24.28,53.40,94.87,74.33,70.47,29.17,46.53,68.03,19.07,82.50,82.62,82.73,61.55,19.47,72.73,91.96,6.93,85.76,44.56,
36268,36268,16,79.50,5901,AL,1040.00,0.17,11.04,0.45,0.14,0.79,82.82,618.40,91.20,58.55,13.71,21.63,0.11,0.05,0.02,0.21,73.92,0.07,0.60,0.10,0.10,0.11,0.04,0,40.97,82.17,19.84,14.71,0.12,3249.48,0.35,21.43,8.51,6.70,0.07,467.76,93.85,87.65,74.24,80.78,63.14,67.59,39.78,83.53,43.01,66.13,79.99,29.41,58.24,77.11,66.07,33.65,93.70,49.70,41.72,94.87,55.71,59.81,51.65,73.37,82.77,11.67,90.29,79.03,93.18,74.78,81.07,76.63,91.96,73.75,56.21,82.92,
36736,36736,13,65.29,1721,AL,1160.00,0.31,11.85,0.55,0.30,0.64,83.20,658.00,91.20,50.83,18.19,9.67,0.16,0.91,0.50,0.15,73.56,0.24,0,0.10,0.18,0.11,0.06,-0.33,49.45,78.92,19.34,15.53,0.15,3880,0.36,21.72,8.51,4.60,0.10,449.42,97.79,53.71,89.86,90.36,92.64,91.36,34.56,86.58,43.01,87.96,97.31,2.40,39.63,14.47,6.45,7.30,95.18,89.21,14.63,94.87,81.77,59.25,70.07,96.71,99.45,55.70,87.44,85.91,99.42,91.03,82.53,78.43,91.96,53.64,68.69,81.35,
39367,39367,16,81.66,14221,MS,920.00,0.28,11.20,0.50,0.20,0.81,83.12,796.57,90.00,47.43,15.00,25.35,0.10,0.35,0.18,0.28,75.25,0.07,4.60,0.12,0.22,0.19,0.07,-0.16,42.92,83.75,17.88,14.79,0.14,4257.22,0.44,22.58,9.82,9.00,0.17,,83.14,61.45,78.03,86.64,81.40,63.10,35.51,93.27,60.39,93.65,88.27,41.20,63.85,35.77,22.38,68.18,86.04,48.69,77.10,98.72,88.71,84.47,71.99,91.83,91.32,4.05,74.51,79.65,98.16,95.29,88.85,83.00,98.69,85.41,89.55,,
39301,39301,16,82.25,23575,MS,1030.00,0.29,11.08,0.48,0.22,0.74,83.02,538.30,90.00,52.26,14.97,15.96,0.08,0.14,0.07,0.25,74.42,0.22,0.90,0.12,0.19,0.19,0.12,-0.19,43.88,84.12,17.37,13.88,0.14,3593.71,0.47,21.96,9.82,5.30,0.09,358.66,93.26,58.87,74.84,83.93,84.04,80.59,36.79,75.65,60.39,84.97,87.98,13.77,70.65,60.02,44.84,53.82,91.49,87.87,47.38,98.72,84.22,84.98,89.72,92.77,94.10,3.09,68.50,70.41,98.33,86.22,90.92,79.77,98.69,61.43,65.03,70.19,
39302,39301,16,82.25,23575,MS,1030.00,0.29,11.08,0.48,0.22,0.74,83.02,538.30,90.00,52.26,14.97,15.96,0.08,0.14,0.07,0.25,74.42,0.22,0.90,0.12,0.19,0.19,0.12,-0.19,43.88,84.12,17.37,13.88,0.14,3593.71,0.47,21.96,9.82,5.30,0.09,358.66,93.26,58.87,74.84,83.93,84.04,80.59,36.79,75.65,60.39,84.97,87.98,13.77,70.65,60.02,44.84,53.82,91.49,87.87,47.38,98.72,84.22,84.98,89.72,92.77,94.10,3.09,68.50,70.41,98.33,86.22,90.92,79.77,98.69,61.43,65.03,70.19,
39303,39301,16,82.25,23575,MS,1030.00,0.29,11.08,0.48,0.22,0.74,83.02,538.30,90.00,52.26,14.97,15.96,0.08,0.14,0.07,0.25,74.42,0.22,0.90,0.12,0.19,0.19,0.12,-0.19,43.88,84.12,17.37,13.88,0.14,3593.71,0.47,21.96,9.82,5.30,0.09,358.66,93.26,58.87,74.84,83.93,84.04,80.59,36.79,75.65,60.39,84.97,87.98,13.77,70.65,60.02,44.84,53.82,91.49,87.87,47.38,98.72,84.22,84.98,89.72,92.77,94.10,3.09,68.50,70.41,98.33,86.22,90.92,79.77,98.69,61.43,65.03,70.19,
39324,39324,0,,0,MS,920.00,,11.20,,,,83.10,801.70,90.00,47.40,15.00,25.39,,1.00,1.00,0.17,75.28,0.07,,0.12,,,,,42.90,,17.90,14.80,,4268,,22.60,9.82,,0,,83.14,,78.46,,,,35.83,93.52,60.39,93.68,88.24,41.25,,6.61,1.36,15.11,85.91,48.52,,98.72,,,,,91.24,,74.81,79.85,,95.42,,83.13,98.69,,4.67,,
35150,35150,18,92.47,17162,AL,1040.00,0.23,11.50,0.53,0.30,0.82,82.00,621.26,91.20,55.00,15.59,21.63,0.08,0.02,0.01,0.27,73.94,0.07,0.70,0.10,0.17,0.17,0.12,-0.11,42.70,78.97,20.60,16.20,0.13,3248.61,0.40,22.70,8.51,10.80,0.10,466.28,93.85,74.83,84.63,89.01,92.75,57.63,51.49,84.11,43.01,77.68,90.77,29.41,71.86,82.43,74.37,63.72,93.65,46.96,43.76,94.87,80.74,80.05,88.56,89.18,90.53,54.73,93.64,89.97,95.57,74.72,86.63,83.59,91.96,89.95,68.78,82.86,
39355,39355,13,62.91,5701,MS,1050.00,0.28,10.25,0.38,0.18,0.71,84.04,447.40,90.00,54.17,13.30,22.50,0.08,0.62,0.23,0.24,73.53,0.15,0.30,0.12,0.15,0.14,0.03,-0.16,43.05,84.20,15.80,13.05,0.14,3524,0.25,18.71,9.82,6.70,0.13,,94.41,60.63,46.19,68.04,76.96,84.43,24.10,65.82,60.39,80.09,76.70,31.97,70.67,21.25,16.93,49.05,95.40,75.30,35.02,98.72,74.67,73.56,44.39,91.68,91.74,2.92,45.15,60.33,97.50,84.25,63.95,57.30,98.69,73.75,81.54,,
36921,36921,16,78.92,969,AL,890.00,0.09,10.80,0.63,0.17,0.46,82.43,367.00,91.20,56.51,15.76,12.66,0.12,0.13,0.08,0.15,74.67,0.02,0,0.10,0.41,0.42,0.15,-0.10,42.49,74.53,18.43,15.40,0.12,2987,0.42,20.74,8.51,1.00,0.15,128.41,78.59,95.52,65.95,94.69,73.85,97.38,45.45,56.08,43.01,73.06,91.46,6.87,52.97,62.07,40.05,8.03,89.92,20.30,14.63,94.87,98.56,98.50,92.70,88.56,89.79,89.03,80.20,84.87,90.89,61.82,87.92,72.33,91.96,17.18,86.33,21.14,
35654,35654,18,87.87,7885,AL,930.00,0.19,10.32,0.51,0.19,0.61,81.35,340.82,91.20,53.96,12.42,29.30,0.07,0.06,0.03,0.21,74.17,0.03,6.90,0.10,0.17,0.18,0.09,-0.01,38.48,79.86,19.00,14.40,0.11,4337.95,0.28,20.50,8.51,4.40,0.13,281.39,85.26,84.58,49.68,87.22,78.76,93.21,59.85,51.17,43.01,80.65,67.49,52.37,76.29,75.32,61.54,33.16,92.58,23.63,84.06,94.87,79.35,82.93,80.38,80.94,65.76,38.16,84.89,76.12,84.18,95.97,71.71,70.59,91.96,51.31,80.71,58.32,
36323,36323,15,77.33,7485,AL,940.00,0.21,10.89,0.45,0.16,0.78,82.54,577.80,91.20,54.84,14.86,14.71,0.08,0.23,0.10,0.23,76.46,0.13,0.20,0.10,0.23,0.24,0.05,-0.01,41.82,80.29,19.26,15.86,0.12,3743,0.37,22.03,8.51,6.20,0.12,276.21,85.92,80.65,68.99,80.09,71.47,71.37,43.86,79.41,43.01,78.19,87.42,10.97,70.65,47.73,35.80,47.68,74.84,70.49,32.48,94.87,90.11,90.92,60.59,80.95,87.02,31.54,86.77,88.10,93.95,88.87,83.19,80.20,91.96,69.96,77.73,57.46,
35660,35660,18,90.01,9419,AL,990.00,0.23,11.28,0.47,0.25,0.71,81.55,516.80,91.20,52.35,15.34,16.20,0.11,0.04,0.02,0.33,74.57,0.13,1.50,0.10,0.17,0.16,0.04,-0.12,42.14,79.53,19.86,15.95,0.13,3643,0.59,22.12,8.51,5.70,0.09,400.01,90.35,74.19,79.93,82.71,88.89,84.25,57.34,73.40,43.01,84.73,89.68,14.20,59.03,79.31,69.05,80.67,90.60,71.12,56.03,94.87,79.47,77.81,53.25,89.63,88.46,43.86,90.35,88.69,94.86,87.15,95.10,80.70,91.96,65.42,66.49,75.34,
35661,35661,12,59.38,18558,AL,970.00,0.33,10.02,0.27,0.07,0.85,84.95,516.80,91.20,62.74,11.66,16.20,0.13,0.04,0.01,0.19,74.57,0.14,1.20,0.10,0.10,0.09,0.03,0.06,38.08,81.95,16.94,12.36,0.12,3643,0.24,16.69,8.51,3.80,0.05,400.01,89.07,48.71,38.34,42.80,28.20,47.05,15.35,73.40,43.01,49.15,57.43,14.20,49.10,78.75,74.50,25.56,90.60,72.03,51.93,94.87,51.95,53.65,46.41,61.55,62.36,13.09,62.53,50.21,89.25,87.15,61.75,39.26,91.96,43.80,43.03,75.34,
35662,35661,12,59.38,18558,AL,970.00,0.33,10.02,0.27,0.07,0.85,84.95,516.80,91.20,62.74,11.66,16.20,0.13,0.04,0.01,0.19,74.57,0.14,1.20,0.10,0.10,0.09,0.03,0.06,38.08,81.95,16.94,12.36,0.12,3643,0.24,16.69,8.51,3.80,0.05,400.01,89.07,48.71,38.34,42.80,28.20,47.05,15.35,73.40,43.01,49.15,57.43,14.20,49.10,78.75,74.50,25.56,90.60,72.03,51.93,94.87,51.95,53.65,46.41,61.55,62.36,13.09,62.53,50.21,89.25,87.15,61.75,39.26,91.96,43.80,43.03,75.34,
36346,36346,8,42.36,1150,AL,930.00,0.26,10.38,0.28,0.12,0.66,83.53,577.80,91.20,59.51,12.60,14.71,0.12,1.00,0.33,0.15,76.46,0.18,0,0.10,0.21,0.22,0.02,0.07,38.82,82.34,18.57,14.38,0.11,3743,0.14,20.22,8.51,3.50,0.07,276.21,85.26,67.68,50.52,46.51,55.35,89.65,30.29,79.41,43.01,62.45,69.61,10.97,55.37,6.61,10.99,7.00,74.84,81.00,14.63,94.87,88.09,89.48,27.91,56.43,68.71,10.46,81.30,75.72,83.81,88.87,35.86,68.77,91.96,40.02,53.95,57.46,
35630,35630,18,89.96,31528,AL,880.00,0.30,11.28,0.50,0.24,0.78,79.96,462.60,91.20,53.84,13.87,20.51,0.07,0.05,0.02,0.31,76.33,0.10,3.60,0.10,0.11,0.13,0.11,-0.09,39.36,78.97,20.54,14.47,0.12,2542,0.45,19.46,8.51,6.60,0.15,268.60,76.91,56.50,79.88,86.34,87.13,71.68,75.25,67.55,43.01,81.01,81.08,26.45,77.25,77.60,65.80,77.48,76.24,59.81,72.82,94.87,60.00,70.27,87.95,87.80,72.64,54.79,93.38,76.59,93.28,39.60,89.91,63.04,91.96,73.02,85.29,55.91,
35631,35630,18,89.96,31528,AL,880.00,0.30,11.28,0.50,0.24,0.78,79.96,462.60,91.20,53.84,13.87,20.51,0.07,0.05,0.02,0.31,76.33,0.10,3.60,0.10,0.11,0.13,0.11,-0.09,39.36,78.97,20.54,14.47,0.12,2542,0.45,19.46,8.51,6.60,0.15,268.60,76.91,56.50,79.88,86.34,87.13,71.68,75.25,67.55,43.01,81.01,81.08,26.45,77.25,77.60,65.80,77.48,76.24,59.81,72.82,94.87,60.00,70.27,87.95,87.80,72.64,54.79,93.38,76.59,93.28,39.60,89.91,63.04,91.96,73.02,85.29,55.91,
35617,35633,11,53.08,20446,AL,870.00,0.34,9.80,0.26,0.08,0.83,84.79,462.60,91.20,63.48,11.31,20.51,0.16,0.04,0.01,0.18,76.33,0.11,0.50,0.10,0.12,0.12,0.03,0.12,36.41,81.88,16.61,12.11,0.12,2542,0.15,16.71,8.51,2.20,0.07,268.60,76.03,45.58,30.20,40.54,36.35,56.03,16.84,67.55,43.01,45.47,52.57,26.45,39.53,79.94,76.05,18.68,76.24,64.86,39.64,94.87,63.35,65.40,43.29,41.10,47.99,13.84,57.75,46.67,85.52,39.60,39.62,39.52,91.96,25.77,51.70,55.91,
35633,35633,11,53.08,20446,AL,870.00,0.34,9.80,0.26,0.08,0.83,84.79,462.60,91.20,63.48,11.31,20.51,0.16,0.04,0.01,0.18,76.33,0.11,0.50,0.10,0.12,0.12,0.03,0.12,36.41,81.88,16.61,12.11,0.12,2542,0.15,16.71,8.51,2.20,0.07,268.60,76.03,45.58,30.20,40.54,36.35,56.03,16.84,67.55,43.01,45.47,52.57,26.45,39.53,79.94,76.05,18.68,76.24,64.86,39.64,94.87,63.35,65.40,43.29,41.10,47.99,13.84,57.75,46.67,85.52,39.60,39.62,39.52,91.96,25.77,51.70,55.91,
35674,35674,14,71.80,19555,AL,950.00,0.26,10.49,0.34,0.17,0.72,82.85,516.49,91.20,57.97,12.88,16.22,0.14,0.05,0.01,0.20,74.57,0.11,1.40,0.10,0.12,0.12,0.05,0.03,39.38,81.21,18.46,14.26,0.12,3644.24,0.35,20.02,8.51,2.60,0.06,399.80,87.11,67.88,54.62,59.33,72.69,83.76,39.49,73.35,43.01,68.26,72.54,14.25,46.48,78.13,71.41,29.81,90.60,65.25,54.77,94.87,63.66,66.75,58.19,67.42,72.73,19.45,80.44,74.57,89.26,87.18,81.04,67.26,91.96,29.63,50.02,75.33,
36009,36009,12,60.37,2233,AL,1080.00,0.27,10.88,0.35,0.10,0.67,82.46,817.73,91.20,54.76,15.32,14.01,0.13,0.47,0.16,0.25,74.43,0.07,0,0.10,0.11,0.10,0.06,-0.08,39.42,81.02,18.92,15.81,0.12,3846.64,0.42,21.78,8.51,2.30,0.07,330.16,95.74,65.87,68.64,62.30,47.62,89.53,45.16,93.92,43.01,78.43,89.59,9.46,49.29,27.96,23.89,54.51,91.42,50.32,14.63,94.87,58.09,58.57,66.99,87.40,73.13,21.59,84.22,87.84,94.00,90.57,88.02,78.70,91.96,26.65,51.48,66.10,
36316,36316,9,45.18,2122,AL,1010.00,0.32,10.02,0.25,0.12,0.77,84.51,522.02,91.20,62.53,12.09,17.65,0.17,0.32,0.08,0.12,75.43,0.11,1.90,0.10,0.10,0.10,0.01,0.02,38.60,82.26,17.10,12.89,0.12,3534.03,0.09,17.28,8.51,0.90,0.08,346.05,92.05,50.05,38.35,37.66,54.20,73.38,19.12,73.84,43.01,50.18,63.06,17.92,33.49,38.88,41.36,2.56,84.49,64.08,60.48,94.87,52.38,56.48,21.58,70.69,66.87,11.07,64.56,57.96,85.99,84.49,22.84,44.56,91.96,16.65,59.05,68.43,
36034,36034,13,64.87,975,AL,990.00,0.25,10.60,0.52,0.30,0.79,84.57,800.35,91.20,59.04,14.21,13.35,0.10,0.39,0.20,0.18,75.35,0.10,0,0.10,0.07,0.07,0.05,-0.13,39.47,78.23,17.97,14.63,0.12,3631.26,0.44,20.21,8.51,3.40,0.12,433.97,90.35,69.45,59.96,88.50,92.84,68.97,18.66,93.36,43.01,64.31,83.61,8.11,63.97,33.16,19.62,17.37,85.42,59.59,14.63,94.87,39.04,42.19,59.20,90.08,73.42,64.14,75.50,78.28,92.86,86.82,89.15,68.71,91.96,38.82,77.14,79.55,
36330,36330,12,57.54,37523,AL,870.00,0.41,10.20,0.30,0.16,0.89,83.81,581.60,91.20,61.32,11.31,15.01,0.17,0.25,0.07,0.22,76.38,0.16,3.70,0.10,0.11,0.11,0.04,0.06,38.50,82.60,18.19,12.31,0.12,3705.39,0.31,17.01,8.51,5.40,0.10,290.58,76.03,31.40,43.98,51.07,69.38,31.91,26.83,80.74,43.01,55.48,52.59,11.48,34.99,46.03,42.64,41.91,75.60,77.57,73.33,94.87,61.24,59.78,54.64,60.39,65.93,8.72,77.75,49.72,90.95,88.11,76.17,42.32,91.96,62.41,70.03,59.79,
36331,36330,12,57.54,37523,AL,870.00,0.41,10.20,0.30,0.16,0.89,83.81,581.60,91.20,61.32,11.31,15.01,0.17,0.25,0.07,0.22,76.38,0.16,3.70,0.10,0.11,0.11,0.04,0.06,38.50,82.60,18.19,12.31,0.12,3705.39,0.31,17.01,8.51,5.40,0.10,290.58,76.03,31.40,43.98,51.07,69.38,31.91,26.83,80.74,43.01,55.48,52.59,11.48,34.99,46.03,42.64,41.91,75.60,77.57,73.33,94.87,61.24,59.78,54.64,60.39,65.93,8.72,77.75,49.72,90.95,88.11,76.17,42.32,91.96,62.41,70.03,59.79,
36262,36262,16,82.21,1647,AL,960.00,0.13,10.86,0.63,0.19,0.69,81.48,251.60,91.20,56.59,12.61,23.02,0.08,0.13,0.08,0.17,74.79,0.06,0.90,0.10,0.27,0.25,0.10,0.10,37.71,79.54,20.21,15.24,0.11,3264,0.33,23.21,8.51,11.10,0.14,103.33,88.65,92.26,68.37,94.78,78.04,87.21,58.30,31.25,43.01,72.83,69.75,34.09,70.94,61.96,39.88,14.71,89.20,41.35,47.38,94.87,93.79,91.80,84.72,49.77,59.34,43.84,92.10,83.75,83.23,75.33,78.52,85.78,91.96,90.50,83.85,13.76,
36263,36263,14,72.14,482,AL,950.00,0.07,10.40,0.67,0.37,0.78,83.10,541.20,91.20,60.10,13.60,21.38,0.07,0.05,0.03,0.15,74.69,0.11,0,0.10,0.41,0.43,0.15,0.02,39.20,78.78,18.20,14.30,0.11,3033,0,19.70,8.51,7.00,0.03,196.50,87.11,96.34,51.96,96.00,95.83,70.21,35.83,76.00,43.01,60.45,79.18,28.80,75.33,77.87,60.95,8.43,89.84,63.10,14.63,94.87,98.59,98.59,92.36,70.64,71.49,57.45,77.95,75.03,84.66,64.70,5.03,64.82,91.96,75.86,22.69,40.23,
36079,36079,11,52.62,9236,AL,920.00,0.30,10.50,0.38,0.17,0.72,82.61,887.67,91.20,62.21,10.97,12.43,0.10,0.89,0.33,0.26,75.32,0.14,2.30,0.10,0.13,0.14,0.04,-0.03,37.16,81.48,18.80,11.96,0.13,3476.76,0.36,17.07,8.51,1.90,0.06,553.20,83.14,56.41,56.36,68.22,73.82,83.23,42.80,95.94,43.01,51.59,47.00,6.47,63.33,14.82,11.23,58.10,85.56,73.01,64.10,94.87,66.41,71.67,51.42,82.43,54.24,17.09,83.18,44.28,94.68,82.78,82.40,42.70,91.96,23.21,43.99,89.08,
36360,36360,17,83.73,18718,AL,910.00,0.29,10.70,0.44,0.18,0.76,83.19,620.14,91.20,57.19,14.69,18.03,0.10,0.11,0.05,0.26,75.62,0.18,3.20,0.10,0.15,0.15,0.06,-0.10,39.69,80.56,18.81,14.71,0.12,3323.62,0.40,20.92,8.51,11.40,0.11,436.48,81.70,59.05,62.56,79.62,77.74,75.19,34.78,83.70,43.01,70.80,86.39,18.82,62.78,66.62,53.35,60.47,83.26,81.93,70.42,94.87,74.24,74.55,66.32,88.25,74.98,27.45,83.39,79.03,94.36,77.32,85.99,73.46,91.96,91.01,75.50,79.98,
36361,36360,17,83.73,18718,AL,910.00,0.29,10.70,0.44,0.18,0.76,83.19,620.14,91.20,57.19,14.69,18.03,0.10,0.11,0.05,0.26,75.62,0.18,3.20,0.10,0.15,0.15,0.06,-0.10,39.69,80.56,18.81,14.71,0.12,3323.62,0.40,20.92,8.51,11.40,0.11,436.48,81.70,59.05,62.56,79.62,77.74,75.19,34.78,83.70,43.01,70.80,86.39,18.82,62.78,66.62,53.35,60.47,83.26,81.93,70.42,94.87,74.24,74.55,66.32,88.25,74.98,27.45,83.39,79.03,94.36,77.32,85.99,73.46,91.96,91.01,75.50,79.98,
36261,36264,13,67.48,8565,AL,960.00,0.25,10.69,0.37,0.15,0.72,81.73,270.49,91.20,57.58,13.87,22.91,0.08,0.28,0.10,0.21,74.79,0.03,1.80,0.10,0.19,0.19,0.08,0.03,37.49,80.48,19.37,15.37,0.11,3248.93,0.21,21.55,8.51,5.40,0.11,109.41,88.65,69.44,62.15,66.02,66.85,82.68,54.96,36.81,43.01,69.55,81.11,33.70,73.14,42.17,34.96,33.61,89.29,25.02,59.42,94.87,83.69,83.83,77.05,68.75,57.25,28.87,87.54,84.63,84.66,74.73,55.82,77.36,91.96,62.41,75.44,15.26,
36264,36264,13,67.48,8565,AL,960.00,0.25,10.69,0.37,0.15,0.72,81.73,270.49,91.20,57.58,13.87,22.91,0.08,0.28,0.10,0.21,74.79,0.03,1.80,0.10,0.19,0.19,0.08,0.03,37.49,80.48,19.37,15.37,0.11,3248.93,0.21,21.55,8.51,5.40,0.11,109.41,88.65,69.44,62.15,66.02,66.85,82.68,54.96,36.81,43.01,69.55,81.11,33.70,73.14,42.17,34.96,33.61,89.29,25.02,59.42,94.87,83.69,83.83,77.05,68.75,57.25,28.87,87.54,84.63,84.66,74.73,55.82,77.36,91.96,62.41,75.44,15.26,
36477,36477,14,71.28,3626,AL,1030.00,0.19,11.30,0.43,0.23,0.71,80.61,473.20,91.20,50.43,15.80,20.21,0.14,0.50,0.21,0.21,74.54,0.02,0.50,0.10,0.24,0.26,0.06,0.02,42.99,80.09,20.59,17.10,0.12,3353.32,0.33,23.79,8.51,7.10,0.12,407.05,93.26,84.82,80.42,77.90,85.77,84.05,68.69,68.68,43.01,88.67,91.73,25.56,46.98,26.60,18.57,33.59,90.83,16.85,39.64,94.87,91.89,92.56,69.98,70.90,91.52,34.75,93.54,93.91,86.21,78.56,78.59,88.00,91.96,76.49,77.65,76.17,
36273,36273,10,52.47,2851,AL,970.00,0.27,9.90,0.29,0.09,0.74,83.40,251.60,91.20,63.90,11.00,23.02,0.14,0.14,0.04,0.21,74.79,0.03,0.10,0.10,0.14,0.16,0.06,0.10,34.10,80.33,17.60,13.00,0.11,3264,0.18,18.20,8.51,1.40,0.06,103.33,89.07,64.48,33.23,47.71,42.63,80.39,31.99,31.25,43.01,43.27,47.70,34.09,45.65,60.24,55.53,31.57,89.20,25.89,30.22,94.87,71.31,77.07,67.75,47.72,31.85,31.00,71.42,59.62,83.84,75.33,46.42,52.96,91.96,19.48,49.05,13.76,
